date time julian Pres Tair Tdew Dir Spd Gust Cc Cht Vis  Radn   RelH Rain Rain
2017-01-20-07:24 2457774.3083333  993.1 46.1 36.3  63  3.4  4.3   X  M   M     0.0  68.4 0.00 0.01
2017-01-20-07:25 2457774.3090278  993.1 45.7 36.4  61  4.4  4.9   X  M   M     0.0  69.5 0.00 0.01
2017-01-20-07:26 2457774.3097222  993.1 45.4 36.5  57  4.8  5.2   X  M   M     0.0  70.7 0.00 0.01
2017-01-20-07:27 2457774.3104167  993.1 45.2 36.6  54  5.3  5.6   X  M   M     0.0  71.6 0.00 0.01
2017-01-20-07:28 2457774.3111111  993.1 45.0 36.7  54  5.2  5.6   X  M   M     0.0  72.4 0.00 0.01
2017-01-20-07:29 2457774.3118056  993.1 44.8 36.7  57  5.1  5.3   X  M   M     0.0  73.2 0.00 0.01
2017-01-20-07:30 2457774.3125000  993.0 44.7 36.9  55  4.9  5.3   X  M   M     0.0  74.0 0.00 0.01
2017-01-20-07:31 2457774.3131944  993.0 44.7 37.0  55  4.5  5.0   X  M   M     0.0  74.3 0.00 0.01
2017-01-20-07:32 2457774.3138889  993.0 44.6 37.0  47  3.8  4.3   X  M   M     0.0  74.5 0.00 0.01
2017-01-20-07:33 2457774.3145833  993.0 44.6 37.1  51  4.1  4.3   X  M   M     0.0  74.7 0.00 0.01
2017-01-20-07:34 2457774.3152778  993.0 44.6 37.1  50  3.8  4.1   X  M   M     0.0  74.6 0.00 0.01
2017-01-20-07:35 2457774.3159722  992.9 44.7 37.0  58  4.1  4.6   X  M   M     0.0  74.3 0.00 0.01
2017-01-20-07:36 2457774.3166667  992.9 44.6 37.0  57  4.5  4.7   X  M   M     0.0  74.3 0.00 0.01
2017-01-20-07:37 2457774.3173611  992.9 44.7 37.1  47  4.4  5.0   X  M   M     0.0  74.5 0.00 0.01
2017-01-20-07:38 2457774.3180556  992.9 44.7 37.2  45  4.3  4.6   X  M   M     0.0  74.7 0.00 0.01
2017-01-20-07:39 2457774.3187500  992.8 44.8 37.1  44  4.4  5.0   X  M   M     0.0  74.3 0.00 0.01
2017-01-20-07:40 2457774.3194444  992.8 44.9 37.1  47  3.5  4.0   X  M   M     0.0  74.0 0.00 0.01
2017-01-20-07:41 2457774.3201389  992.8 44.9 37.1  44  3.0  3.6   X  M   M     0.0  73.9 0.00 0.01
2017-01-20-07:42 2457774.3208333  992.8 45.0 37.2  27  2.9  4.0   X  M   M     0.0  74.0 0.00 0.01
2017-01-20-07:43 2457774.3215278  992.7 45.0 37.2  27  3.6  4.3   X  M   M     0.0  74.0 0.00 0.01
2017-01-20-07:44 2457774.3222222  992.7 45.1 37.1  25  3.8  4.3   X  M   M     0.0  73.4 0.00 0.01
2017-01-20-07:45 2457774.3229167  992.7 45.0 37.2  17  2.1  2.5   X  M   M     0.0  73.7 0.00 0.01
2017-01-20-07:46 2457774.3236111  992.7 45.0 37.1  26  1.9  3.4   X  M   M     0.0  73.5 0.00 0.01
2017-01-20-07:47 2457774.3243056  992.7 45.1 37.2 351  0.7  1.2   X  M   M     0.0  73.4 0.00 0.01
2017-01-20-07:48 2457774.3250000  992.7 45.1 37.1   7  0.5  1.1   X  M   M     0.0  73.2 0.00 0.01
2017-01-20-07:49 2457774.3256944  992.6 45.1 37.0  42  0.9  1.7   X  M   M     0.0  73.1 0.00 0.01
2017-01-20-07:50 2457774.3263889  992.6 45.1 37.0  36  1.4  2.8   X  M   M     0.0  73.1 0.00 0.01
2017-01-20-07:51 2457774.3270833  992.6 45.1 37.1  55  2.3  2.7   X  M   M     0.0  73.1 0.00 0.01
2017-01-20-07:52 2457774.3277778  992.6 45.2 36.9  54  2.7  3.1   X  M   M     0.0  72.5 0.00 0.01
2017-01-20-07:53 2457774.3284722  992.6 45.2 36.9  49  2.7  3.3   X  M   M     0.0  72.3 0.00 0.01
2017-01-20-07:54 2457774.3291667  992.5 45.3 36.9  52  3.4  4.0   X  M   M     0.0  72.1 0.00 0.01
2017-01-20-07:55 2457774.3298611  992.5 45.3 36.8  58  3.6  3.8   X  M   M     0.0  71.9 0.00 0.01
2017-01-20-07:56 2457774.3305556  992.5 45.2 36.7  57  3.6  3.7   X  M   M     0.0  71.8 0.00 0.01
2017-01-20-07:57 2457774.3312500  992.5 45.0 36.6  57  3.7  4.0   X  M   M     0.0  72.1 0.00 0.01
2017-01-20-07:58 2457774.3319444  992.5 44.9 36.6  48  3.4  3.7   X  M   M     0.0  72.6 0.00 0.01
2017-01-20-07:59 2457774.3326389  992.4 44.9 36.6  55  3.4  3.7   X  M   M     0.0  72.5 0.00 0.01
2017-01-20-08:00 2457774.3333333  992.4 44.9 36.6  33  2.5  3.6   X  M   M     0.0  72.7 0.00 0.01
2017-01-20-08:01 2457774.3340278  992.4 44.9 36.6  44  2.8  3.4   X  M   M     0.0  72.6 0.00 0.01
2017-01-20-08:02 2457774.3347222  992.4 44.8 36.5  52  3.0  3.6   X  M   M     0.0  72.5 0.00 0.01
2017-01-20-08:03 2457774.3354167  992.4 44.7 36.4  68  3.2  3.8   X  M   M     0.0  72.6 0.00 0.01
2017-01-20-08:04 2457774.3361111  992.3 44.5 36.4  68  2.8  3.1   X  M   M     0.0  72.8 0.00 0.01
2017-01-20-08:05 2457774.3368056  992.3 44.4 36.4  52  3.9  4.4   X  M   M     0.0  73.2 0.00 0.01
2017-01-20-08:06 2457774.3375000  992.3 44.2 36.4  55  4.5  5.0   X  M   M     0.0  73.6 0.00 0.01
2017-01-20-08:07 2457774.3381944  992.3 44.1 36.3  51  3.9  4.7   X  M   M     0.0  73.9 0.00 0.01
2017-01-20-08:08 2457774.3388889  992.3 44.0 36.4  48  4.0  4.6   X  M   M     0.0  74.2 0.00 0.01
2017-01-20-08:09 2457774.3395833  992.2 44.0 36.3  55  5.3  5.9   X  M   M     0.0  74.1 0.00 0.01
2017-01-20-08:10 2457774.3402778  992.2 43.8 36.2  57  5.0  5.4   X  M   M     0.0  74.5 0.00 0.01
2017-01-20-08:11 2457774.3409722  992.2 43.6 36.2  60  5.0  5.7   X  M   M     0.0  74.8 0.00 0.01
2017-01-20-08:12 2457774.3416667  992.2 43.5 36.2  64  4.5  5.3   X  M   M     0.0  75.3 0.00 0.01
2017-01-20-08:13 2457774.3423611  992.1 43.3 36.2  57  4.9  5.3   X  M   M     0.0  75.6 0.00 0.01
2017-01-20-08:14 2457774.3430556  992.1 43.3 36.2  49  4.8  6.0   X  M   M     0.0  76.0 0.00 0.01
2017-01-20-08:15 2457774.3437500  992.1 43.1 36.2  40  4.5  5.3   X  M   M     0.0  76.3 0.00 0.01
2017-01-20-08:16 2457774.3444444  992.1 43.1 36.3  33  3.6  4.3   X  M   M     0.0  76.7 0.00 0.01
2017-01-20-08:17 2457774.3451389  992.1 43.2 36.4  55  4.3  5.7   X  M   M     0.0  76.6 0.00 0.01
2017-01-20-08:18 2457774.3458333  992.1 43.1 36.1  59  4.8  5.2   X  M   M     0.0  76.2 0.00 0.01
2017-01-20-08:19 2457774.3465278  992.0 43.0 36.1  64  4.8  5.3   X  M   M     0.0  76.4 0.00 0.01
2017-01-20-08:20 2457774.3472222  992.0 42.9 36.1  67  4.6  5.3   X  M   M     0.0  76.7 0.00 0.01
2017-01-20-08:21 2457774.3479167  992.0 42.8 36.0  59  4.3  4.6   X  M   M     0.0  76.9 0.00 0.01
2017-01-20-08:22 2457774.3486111  992.0 42.7 36.0  51  4.9  5.4   X  M   M     0.0  77.1 0.00 0.01
2017-01-20-08:23 2457774.3493056  992.0 42.6 36.0  63  4.6  5.2   X  M   M     0.0  77.2 0.00 0.01
2017-01-20-08:24 2457774.3500000  992.0 42.6 36.1  53  4.0  4.9   X  M   M     0.0  77.6 0.00 0.01
2017-01-20-08:25 2457774.3506944  992.0 42.6 36.3  44  3.4  4.7   X  M   M     0.0  78.0 0.00 0.01
2017-01-20-08:26 2457774.3513889  992.0 42.7 36.3  59  3.7  4.1   X  M   M     0.0  77.8 0.00 0.01
2017-01-20-08:27 2457774.3520833  992.0 42.7 36.2  53  2.9  3.6   X  M   M     0.0  77.7 0.00 0.01
2017-01-20-08:28 2457774.3527778  992.0 42.8 36.3  57  3.4  3.7   X  M   M     0.0  77.7 0.00 0.01
2017-01-20-08:29 2457774.3534722  992.0 42.9 36.3  54  4.5  5.6   X  M   M     0.0  77.3 0.00 0.01
2017-01-20-08:30 2457774.3541667  992.0 42.8 36.2  62  4.6  5.6   X  M   M     0.0  77.2 0.00 0.01
2017-01-20-08:31 2457774.3548611  992.0 42.7 36.0  59  5.5  6.6   X  M   M     0.0  77.1 0.00 0.01
2017-01-20-08:32 2457774.3555556  992.0 42.6 36.0  53  4.6  5.2   X  M   M     0.0  77.2 0.00 0.01
2017-01-20-08:33 2457774.3562500  992.0 42.6 36.0  59  4.3  4.9   X  M   M     0.0  77.3 0.00 0.01
2017-01-20-08:34 2457774.3569444  992.0 42.5 35.9  59  5.1  5.7   X  M   M     0.0  77.4 0.00 0.01
2017-01-20-08:35 2457774.3576389  992.0 42.4 36.0  56  4.5  5.2   X  M   M     0.0  77.7 0.00 0.01
2017-01-20-08:36 2457774.3583333  992.0 42.4 36.0  49  4.9  5.3   X  M   M     0.0  77.9 0.00 0.01
2017-01-20-08:37 2457774.3590278  992.0 42.4 36.1  54  4.3  5.2   X  M   M     0.0  78.1 0.00 0.01
2017-01-20-08:38 2457774.3597222  991.9 42.5 36.1  58  3.8  4.6   X  M   M     0.0  78.0 0.00 0.01
2017-01-20-08:39 2457774.3604167  991.9 42.5 36.1  51  4.6  5.3   X  M   M     0.0  78.0 0.00 0.01
2017-01-20-08:40 2457774.3611111  991.9 42.4 36.0  50  5.2  5.9   X  M   M     0.0  77.9 0.00 0.01
2017-01-20-08:41 2457774.3618056  991.9 42.4 35.9  63  4.9  5.2   X  M   M     0.0  77.7 0.00 0.01
2017-01-20-08:42 2457774.3625000  991.9 42.3 35.9  63  4.2  4.4   X  M   M     0.0  77.9 0.00 0.01
2017-01-20-08:43 2457774.3631944  991.8 42.2 35.9  55  5.0  5.4   X  M   M     0.0  78.1 0.00 0.01
2017-01-20-08:44 2457774.3638889  991.8 42.1 35.9  52  5.6  5.9   X  M   M     0.0  78.2 0.00 0.01
2017-01-20-08:45 2457774.3645833  991.8 42.1 36.0  44  3.6  5.3   X  M   M     0.0  78.5 0.00 0.01
2017-01-20-08:46 2457774.3652778  991.8 42.2 36.0  46  4.3  5.4   X  M   M     0.0  78.6 0.00 0.01
2017-01-20-08:47 2457774.3659722  991.7 42.3 36.0  46  4.0  5.0   X  M   M     0.0  78.2 0.00 0.01
2017-01-20-08:48 2457774.3666667  991.7 42.3 36.1  52  2.6  3.7   X  M   M     0.0  78.5 0.00 0.01
2017-01-20-08:49 2457774.3673611  991.7 42.4 36.2  50  3.6  4.1   X  M   M     0.0  78.3 0.00 0.01
2017-01-20-08:50 2457774.3680556  991.7 42.4 36.0  54  4.4  4.9   X  M   M     0.0  77.7 0.00 0.01
2017-01-20-08:51 2457774.3687500  991.7 42.4 35.8  52  4.6  5.0   X  M   M     0.0  77.5 0.00 0.01
2017-01-20-08:52 2457774.3694444  991.7 42.3 35.9  55  4.3  4.7   X  M   M     0.0  77.6 0.00 0.01
2017-01-20-08:53 2457774.3701389  991.7 42.3 36.0  29  2.9  4.0   X  M   M     0.0  78.0 0.00 0.01
2017-01-20-08:54 2457774.3708333  991.7 42.5 36.2  29  2.8  3.6   X  M   M     0.0  78.2 0.00 0.01
2017-01-20-08:55 2457774.3715278  991.7 42.6 36.2  33  2.7  3.0   X  M   M     0.0  77.9 0.00 0.01
2017-01-20-08:56 2457774.3722222  991.7 42.8 36.3  36  2.6  3.1   X  M   M     0.0  77.7 0.00 0.01
2017-01-20-08:57 2457774.3729167  991.6 42.9 36.3  22  1.9  2.5   X  M   M     0.0  77.4 0.00 0.01
2017-01-20-08:58 2457774.3736111  991.5 43.1 36.5  21  1.8  2.8   X  M   M     0.0  77.3 0.00 0.01
2017-01-20-08:59 2457774.3743056  991.5 43.2 36.4  32  0.6  1.1   X  M   M     0.0  77.0 0.00 0.01
2017-01-20-09:00 2457774.3750000  991.5 43.2 36.4  35  0.3  0.3   X  M   M     0.0  76.7 0.00 0.01
2017-01-20-09:01 2457774.3756944  991.5 43.3 36.5  37  1.2  2.2   X  M   M     0.0  76.7 0.00 0.01
2017-01-20-09:02 2457774.3763889  991.5 43.4 36.4  47  2.5  3.4   X  M   M     0.0  76.0 0.00 0.01
2017-01-20-09:03 2457774.3770833  991.5 43.3 36.0  48  3.2  3.7   X  M   M     0.0  75.4 0.00 0.01
2017-01-20-09:04 2457774.3777778  991.5 43.1 35.8  48  4.1  4.9   X  M   M     0.0  75.4 0.00 0.01
2017-01-20-09:05 2457774.3784722  991.5 43.0 35.8  54  3.2  4.6   X  M   M     0.0  75.5 0.00 0.01
2017-01-20-09:06 2457774.3791667  991.5 42.9 35.9  37  2.6  3.0   X  M   M     0.0  76.0 0.00 0.01
2017-01-20-09:07 2457774.3798611  991.4 43.0 36.0  50  2.4  3.0   X  M   M     0.0  76.0 0.00 0.01
2017-01-20-09:08 2457774.3805556  991.4 43.1 36.0  48  3.0  3.8   X  M   M     0.0  75.7 0.00 0.01
2017-01-20-09:09 2457774.3812500  991.4 43.0 35.7  57  3.5  3.8   X  M   M     0.0  75.1 0.00 0.01
2017-01-20-09:10 2457774.3819444  991.3 42.9 35.6  40  3.5  4.0   X  M   M     0.0  75.3 0.00 0.01
2017-01-20-09:11 2457774.3826389  991.3 42.8 35.7  30  3.6  4.0   X  M   M     0.0  75.7 0.00 0.01
2017-01-20-09:12 2457774.3833333  991.3 42.9 35.7  39  3.1  3.8   X  M   M     0.0  75.6 0.00 0.01
2017-01-20-09:13 2457774.3840278  991.3 43.0 35.8  26  1.9  3.0   X  M   M     0.0  75.7 0.00 0.01
2017-01-20-09:14 2457774.3847222  991.3 43.0 35.8  39  1.8  3.1   X  M   M     0.0  75.4 0.00 0.01
2017-01-20-09:15 2457774.3854167  991.3 43.1 35.7  41  2.7  3.1   X  M   M     0.0  74.9 0.00 0.01
2017-01-20-09:16 2457774.3861111  991.2 43.1 35.7  48  2.7  3.7   X  M   M     0.0  74.9 0.00 0.01
2017-01-20-09:17 2457774.3868056  991.1 43.0 35.5  52  3.7  4.4   X  M   M     0.0  74.6 0.00 0.01
2017-01-20-09:18 2457774.3875000  991.1 42.9 35.4  42  3.4  4.4   X  M   M     0.0  74.5 0.00 0.01
2017-01-20-09:19 2457774.3881944  991.1 42.8 35.4  48  4.4  4.9   X  M   M     0.0  74.6 0.00 0.01
2017-01-20-09:20 2457774.3888889  991.1 42.7 35.3  49  4.9  5.2   X  M   M     0.0  74.7 0.00 0.01
2017-01-20-09:21 2457774.3895833  991.1 42.8 35.4  35  3.8  4.4   X  M   M     0.0  75.0 0.00 0.01
2017-01-20-09:22 2457774.3902778  991.0 42.8 35.3  44  4.3  5.3   X  M   M     0.0  74.6 0.00 0.01
2017-01-20-09:23 2457774.3909722  991.0 42.9 35.3  41  3.7  5.0   X  M   M     0.0  74.4 0.00 0.01
2017-01-20-09:24 2457774.3916667  991.0 42.9 35.4  54  3.5  4.1   X  M   M     0.0  74.5 0.00 0.01
2017-01-20-09:25 2457774.3923611  991.0 42.9 35.2  30  3.3  4.3   X  M   M     0.0  74.2 0.00 0.01
2017-01-20-09:26 2457774.3930556  990.9 42.9 35.3  39  2.7  4.0   X  M   M     0.0  74.2 0.00 0.01
2017-01-20-09:27 2457774.3937500  990.9 42.8 35.2  40  2.3  3.0   X  M   M     0.0  74.3 0.00 0.01
2017-01-20-09:28 2457774.3944444  990.9 42.9 35.4  45  3.7  4.4   X  M   M     0.0  74.3 0.00 0.01
2017-01-20-09:29 2457774.3951389  990.9 42.9 35.2  31  3.4  3.8   X  M   M     0.0  73.9 0.00 0.01
2017-01-20-09:30 2457774.3958333  990.9 42.9 35.2  23  3.6  3.8   X  M   M     0.0  73.9 0.00 0.01
2017-01-20-09:31 2457774.3965278  990.8 43.0 35.2   5  1.8  2.5   X  M   M     0.0  74.0 0.00 0.01
2017-01-20-09:32 2457774.3972222  990.8 43.0 35.3  35  2.9  3.6   X  M   M     0.0  73.9 0.00 0.01
2017-01-20-09:33 2457774.3979167  990.8 43.0 35.3   4  1.6  2.4   X  M   M     0.0  74.0 0.00 0.01
2017-01-20-09:34 2457774.3986111  990.8 43.2 35.4  51  1.9  2.2   X  M   M     0.0  74.0 0.00 0.01
2017-01-20-09:35 2457774.3993056  990.8 43.2 35.4  57  1.9  2.7   X  M   M     0.0  73.8 0.00 0.01
2017-01-20-09:36 2457774.4000000  990.7 43.1 35.2  49  3.2  4.7   X  M   M     0.0  73.3 0.00 0.01
2017-01-20-09:37 2457774.4006944  990.7 43.0 35.1  32  2.7  3.7   X  M   M     0.0  73.2 0.00 0.01
2017-01-20-09:38 2457774.4013889  990.7 42.9 35.1  27  3.1  4.4   X  M   M     0.0  73.4 0.00 0.01
2017-01-20-09:39 2457774.4020833  990.7 42.9 34.9  49  3.7  4.3   X  M   M     0.0  73.2 0.00 0.01
2017-01-20-09:40 2457774.4027778  990.7 42.8 34.9  33  3.3  4.1   X  M   M     0.0  73.4 0.00 0.01
2017-01-20-09:41 2457774.4034722  990.7 42.7 34.8  50  2.7  3.0   X  M   M     0.0  73.5 0.00 0.01
2017-01-20-09:42 2457774.4041667  990.7 42.7 34.8  39  3.6  4.7   X  M   M     0.0  73.4 0.00 0.01
2017-01-20-09:43 2457774.4048611  990.7 42.6 34.7  47  3.7  4.4   X  M   M     0.0  73.3 0.00 0.01
2017-01-20-09:44 2457774.4055556  990.6 42.7 34.8  40  3.1  4.6   X  M   M     0.0  73.5 0.00 0.01
2017-01-20-09:45 2457774.4062500  990.6 42.7 34.9  23  3.8  5.0   X  M   M     0.0  73.6 0.00 0.01
2017-01-20-09:46 2457774.4069444  990.6 42.7 34.7  57  3.4  4.1   X  M   M     0.0  73.2 0.00 0.01
2017-01-20-09:47 2457774.4076389  990.6 42.5 34.5  29  3.6  5.0   X  M   M     0.0  73.0 0.00 0.01
2017-01-20-09:48 2457774.4083333  990.6 42.5 34.6  32  3.6  4.7   X  M   M     0.0  73.5 0.00 0.01
2017-01-20-09:49 2457774.4090278  990.6 42.5 34.7  34  2.9  3.4   X  M   M     0.0  73.6 0.00 0.01
2017-01-20-09:50 2457774.4097222  990.5 42.5 34.7  36  2.4  3.1   X  M   M     0.0  73.6 0.00 0.01
2017-01-20-09:51 2457774.4104167  990.5 42.6 34.8  43  1.6  2.7   X  M   M     0.0  73.6 0.00 0.01
2017-01-20-09:52 2457774.4111111  990.5 42.5 34.7  48  2.6  3.1   X  M   M     0.0  73.4 0.00 0.01
2017-01-20-09:53 2457774.4118056  990.5 42.5 34.4  80  3.3  4.1   X  M   M     0.0  72.9 0.00 0.01
2017-01-20-09:54 2457774.4125000  990.5 42.2 34.2  63  3.2  3.4   X  M   M     0.0  72.8 0.00 0.01
2017-01-20-09:55 2457774.4131944  990.4 42.1 34.2  31  2.6  3.3   X  M   M     0.0  73.5 0.00 0.01
2017-01-20-09:56 2457774.4138889  990.4 42.1 34.3  16  3.5  4.0   X  M   M     0.0  73.9 0.00 0.01
2017-01-20-09:57 2457774.4145833  990.4 42.1 34.4  15  2.4  2.8   X  M   M     0.0  73.9 0.00 0.01
2017-01-20-09:58 2457774.4152778  990.4 42.1 34.4  27  2.0  3.7   X  M   M     0.0  73.9 0.00 0.01
2017-01-20-09:59 2457774.4159722  990.4 42.2 34.4  31  2.7  3.0   X  M   M     0.0  73.9 0.00 0.01
2017-01-20-10:00 2457774.4166667  990.4 42.2 34.4  51  3.0  3.3   X  M   M     0.0  73.6 0.00 0.01
2017-01-20-10:01 2457774.4173611  990.4 42.2 34.4  28  3.6  4.1   X  M   M     0.0  73.6 0.00 0.01
2017-01-20-10:02 2457774.4180556  990.4 42.3 34.4   4  3.4  4.4   X  M   M     0.0  73.7 0.00 0.01
2017-01-20-10:03 2457774.4187500  990.4 42.3 34.4  22  3.9  4.7   X  M   M     0.0  73.4 0.00 0.01
2017-01-20-10:04 2457774.4194444  990.3 42.3 34.3  32  3.2  3.6   X  M   M     0.0  73.1 0.00 0.01
2017-01-20-10:05 2457774.4201389  990.2 42.3 34.1  24  4.5  5.7   X  M   M     0.0  72.6 0.00 0.01
2017-01-20-10:06 2457774.4208333  990.2 42.3 34.2  31  2.8  3.6   X  M   M     0.0  73.0 0.00 0.01
2017-01-20-10:07 2457774.4215278  990.2 42.4 34.3  75  2.4  2.8   X  M   M     0.0  73.0 0.00 0.01
2017-01-20-10:08 2457774.4222222  990.2 42.4 34.2  69  2.5  3.6   X  M   M     0.0  72.7 0.00 0.01
2017-01-20-10:09 2457774.4229167  990.2 42.3 34.1  58  2.9  3.4   X  M   M     0.0  72.4 0.00 0.01
2017-01-20-10:10 2457774.4236111  990.2 42.1 33.9  71  3.0  3.8   X  M   M     0.0  72.3 0.00 0.01
2017-01-20-10:11 2457774.4243056  990.2 42.1 33.9  64  2.4  3.3   X  M   M     0.0  72.5 0.00 0.01
2017-01-20-10:12 2457774.4250000  990.2 42.0 33.8  57  3.6  4.1   X  M   M     0.0  72.4 0.00 0.01
2017-01-20-10:13 2457774.4256944  990.2 41.9 33.8  44  3.4  4.1   X  M   M     0.0  72.7 0.00 0.01
2017-01-20-10:14 2457774.4263889  990.1 41.9 33.9  34  3.0  3.4   X  M   M     0.0  72.9 0.00 0.01
2017-01-20-10:15 2457774.4270833  990.1 42.0 34.0  36  2.9  3.4   X  M   M     0.0  73.1 0.00 0.01
2017-01-20-10:16 2457774.4277778  990.1 42.1 34.1  26  2.5  3.3   X  M   M     0.0  73.0 0.00 0.01
2017-01-20-10:17 2457774.4284722  990.1 42.2 34.0  59  3.2  3.8   X  M   M     0.0  72.4 0.00 0.01
2017-01-20-10:18 2457774.4291667  990.1 42.2 33.9  56  2.7  3.3   X  M   M     0.0  72.1 0.00 0.01
2017-01-20-10:19 2457774.4298611  990.1 42.2 33.8  63  3.2  3.6   X  M   M     0.0  72.1 0.00 0.01
2017-01-20-10:20 2457774.4305556  990.1 42.0 33.7  62  3.1  3.3   X  M   M     0.0  72.0 0.00 0.01
2017-01-20-10:21 2457774.4312500  990.1 42.0 33.7  64  3.0  3.3   X  M   M     0.0  72.1 0.00 0.01
2017-01-20-10:22 2457774.4319444  990.1 41.9 33.6  71  2.4  3.0   X  M   M     0.0  72.2 0.00 0.01
2017-01-20-10:23 2457774.4326389  990.1 41.9 33.7  70  2.7  3.1   X  M   M     0.0  72.4 0.00 0.01
2017-01-20-10:24 2457774.4333333  990.1 41.9 33.7  77  2.8  3.3   X  M   M     0.0  72.6 0.00 0.01
2017-01-20-10:25 2457774.4340278  990.0 41.9 33.7  78  2.9  3.4   X  M   M     0.0  72.4 0.00 0.01
2017-01-20-10:26 2457774.4347222  990.0 41.8 33.6  82  2.6  3.0   X  M   M     0.0  72.4 0.00 0.01
2017-01-20-10:27 2457774.4354167  990.0 41.8 33.7  73  2.0  2.1   X  M   M     0.0  72.6 0.00 0.01
2017-01-20-10:28 2457774.4361111  990.0 41.8 33.6  70  2.2  2.7   X  M   M     0.0  72.6 0.00 0.01
2017-01-20-10:29 2457774.4368056  990.0 41.7 33.7  88  1.9  2.1   X  M   M     0.0  72.9 0.00 0.01
2017-01-20-10:30 2457774.4375000  990.0 41.8 33.8  83  0.3  0.3   X  M   M     0.0  73.2 0.00 0.01
2017-01-20-10:31 2457774.4381944  990.0 41.8 33.9  62  1.1  1.8   X  M   M     0.0  73.1 0.00 0.01
2017-01-20-10:32 2457774.4388889  990.0 41.9 33.9  50  1.2  1.5   X  M   M     0.0  73.1 0.00 0.01
2017-01-20-10:33 2457774.4395833  989.9 41.9 33.9  47  1.2  2.0   X  M   M     0.0  73.0 0.00 0.01
2017-01-20-10:34 2457774.4402778  989.8 41.9 33.9  65  0.3  0.3   X  M   M     0.0  73.0 0.00 0.01
2017-01-20-10:35 2457774.4409722  989.8 41.9 34.0 113  0.3  0.3   X  M   M     0.0  73.2 0.00 0.01
2017-01-20-10:36 2457774.4416667  989.8 42.0 34.1  39  0.3  0.3   X  M   M     0.0  73.2 0.00 0.01
2017-01-20-10:37 2457774.4423611  989.8 42.1 34.2  29  0.4  0.8   X  M   M     0.0  73.1 0.00 0.01
2017-01-20-10:38 2457774.4430556  989.8 42.3 34.3  87  2.1  2.7   X  M   M     0.0  73.1 0.00 0.01
2017-01-20-10:39 2457774.4437500  989.8 42.4 34.3  86  2.2  2.7   X  M   M     0.0  72.7 0.00 0.01
2017-01-20-10:40 2457774.4444444  989.8 42.5 34.2  70  1.4  1.7   X  M   M     0.0  72.3 0.00 0.01
2017-01-20-10:41 2457774.4451389  989.8 42.6 34.2  60  0.8  1.5   X  M   M     0.0  72.1 0.00 0.01
2017-01-20-10:42 2457774.4458333  989.7 42.6 34.2  51  2.1  2.5   X  M   M     0.0  71.9 0.00 0.01
2017-01-20-10:43 2457774.4465278  989.6 42.6 34.2  48  1.8  2.5   X  M   M     0.0  71.9 0.00 0.01
2017-01-20-10:44 2457774.4472222  989.6 42.5 34.0  64  2.0  2.4   X  M   M     0.0  71.6 0.00 0.01
2017-01-20-10:45 2457774.4479167  989.6 42.5 33.9  81  1.4  1.7   X  M   M     0.0  71.5 0.00 0.01
2017-01-20-10:46 2457774.4486111  989.6 42.5 33.9  77  0.9  1.5   X  M   M     0.0  71.4 0.00 0.01
2017-01-20-10:47 2457774.4493056  989.6 42.5 33.9  85  0.3  0.3   X  M   M     0.0  71.5 0.00 0.01
2017-01-20-10:48 2457774.4500000  989.5 42.5 34.0  84  0.8  1.5   X  M   M     0.0  71.7 0.00 0.01
2017-01-20-10:49 2457774.4506944  989.4 42.6 34.0  65  1.9  2.2   X  M   M     0.0  71.5 0.00 0.01
2017-01-20-10:50 2457774.4513889  989.4 42.6 34.0  70  1.0  1.7   X  M   M     0.0  71.4 0.00 0.01
2017-01-20-10:51 2457774.4520833  989.4 42.6 34.0  65  0.3  0.3   X  M   M     0.0  71.4 0.00 0.01
2017-01-20-10:52 2457774.4527778  989.4 42.5 33.9  88  1.3  2.1   X  M   M     0.0  71.5 0.00 0.01
2017-01-20-10:53 2457774.4534722  989.4 42.6 34.1  82  1.8  2.4   X  M   M     0.0  71.6 0.00 0.01
2017-01-20-10:54 2457774.4541667  989.3 42.6 33.9  80  2.0  2.4   X  M   M     0.0  71.2 0.00 0.01
2017-01-20-10:55 2457774.4548611  989.3 42.5 33.8  64  2.4  2.7   X  M   M     0.0  71.1 0.00 0.01
2017-01-20-10:56 2457774.4555556  989.3 42.4 33.8  59  2.7  3.0   X  M   M     0.0  71.3 0.00 0.01
2017-01-20-10:57 2457774.4562500  989.3 42.2 33.8  51  2.5  2.8   X  M   M     0.0  71.7 0.00 0.01
2017-01-20-10:58 2457774.4569444  989.2 42.3 34.0  27  2.1  2.8   X  M   M     0.0  72.1 0.00 0.01
2017-01-20-10:59 2457774.4576389  989.1 42.4 34.0  53  2.4  3.1   X  M   M     0.0  72.1 0.00 0.01
2017-01-20-11:00 2457774.4583333  989.1 42.4 33.9  58  3.2  3.7   X  M   M     0.0  71.5 0.00 0.01
2017-01-20-11:01 2457774.4590278  989.1 42.3 33.7  56  2.8  3.3   X  M   M     0.0  71.4 0.00 0.01
2017-01-20-11:02 2457774.4597222  989.1 42.2 33.8  60  2.7  3.0   X  M   M     0.0  71.8 0.00 0.01
2017-01-20-11:03 2457774.4604167  989.0 42.2 33.8  68  2.8  3.1   X  M   M     0.0  71.8 0.00 0.01
2017-01-20-11:04 2457774.4611111  989.0 42.3 33.8  51  2.9  3.0   X  M   M     0.0  71.6 0.00 0.01
